SEXO, SEDE, CODIGO DEL PROGRAMA, PROGRAMA, CODIGO DE LA FACULTAD FACULTAD, FACULTAD, CODIGO DEL PAIS, PAIS NACIMIENTO, COD_DEPTO_NACE, DEPARTAMENTO_NACE, COD_MUNI_NACE, NOMBRE_MUNI_NACE, COD_PAIS_VIVE, PAIS_VIVE, COD_DEPTO_VIVE, DEPARTAMENTO_VIVE, COD_MUNI_VIVE, NOMBRE_MUNI_VIVE, CREDITOS_ULTIM_SEMEST_MATRIC, SEMESTRE_INICIA_PROGRAMA, CRED_CURS_PROG , CRED_APROB_PROG, PROMEDIO_SEMESTRE, PROMEDIO_PROGRAMA
FEME, APARTADO, 342, SOCIOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 665, SAN PEDRO DE UR, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 16, 20172, 44, 40, 3.8, 3.74

FEME, APARTADO, 120, CONTADURÍA - APARTADÓ, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 16, 20152, 88, 76, 9.99, 3.68

FEME, TURBO, 1680, LIC EN EDUC. ESPECIAL-TUR, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 18, 20152, 108, 108, 4.52, 4.3

FEME, CARMENVI, 1413, LIC. ED ARTES PLÁST-C VIB, 2, FACULTAD DE ARTES, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 14, 20142, 148, 148, 4.3, 4.3

FEME, CAUCASIA, 919, TEC SANEA/AMBIEN-CAUCASIA, 70, FAC DE SALUD PÚBLICA, 46, COLOMBIA, 11, BOGOTA D.E., 1, SANTAFE DE BOGO, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 18, 20151, 100, 91, 3.64, 3.39

FEME, APARTADO, 335, TRABAJO SOCIAL-APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 54, NORTE SANTANDER, 347, HERRAN, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 18, 20152, 108, 108, 3.61, 4.04

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 17, 20141, 179, 179, 4.6, 4.31

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 27, CHOCO, 361, ITSMINA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 3, 20101, 202, 150, 9.99, 3.84

MASC, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 52, NARINO, 22, ALDANA, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 13, 20162, 61, 61, 4.53, 4.68

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 73, TOLIMA, 1, IBAGUE, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 4, 20122, 202, 178, 4, 3.71

MASC, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 13, 20141, 183, 175, 4.42, 3.96

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 579, PUERTO BERRIO, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 13, 20052, 77, 27, 3.65, 3.28

MASC, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 9, 20181, 10, 10, 3.84, 3.84

MASC, APARTADO, 119, ADMINIST DE EMPRESA-APART, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 9, 20152, 87, 84, 3.74, 3.72

MASC, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 10, 20172, 21, 14, 3.28, 3.04

MASC, CARMENVI, 311, PSICOLOG-CARMEN DE VIBORA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 440, MARINILLA, 22, 20151, 150, 142, 3.6, 3.74

MASC, CARMENVI, 546, ING. AEROES-CARMENVIBORAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 11, 20172, 40, 45, 4.24, 4.46

MASC, CARMENVI, 1478, LIC LENG EXTRANJ-CARMEN V, 13, ESCUELA DE IDIOMAS, 46, COLOMBIA, 11, BOGOTA D.E., 1, SANTAFE DE BOGO, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 9, 20151, 65, 54, 3.87, 3.56

MASC, CAUCASIA, 334, ANTROPOLOGIA - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 23, CORDOBA, 466, MONTELIBANO, 46, COLOMBIA, 23, CORDOBA, 466, MONTELIBANO, 14, 20142, 138, 126, 3.84, 3.73

MASC, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 360, ITAGUI, 17, 20141, 179, 179, 3.91, 4.07

MASC, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 315, GUADALUPE, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 6, 20122, 171, 156, 3.73, 3.51

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 250, EL BAGRE, 46, COLOMBIA, 5, ANTIOQUIA, 250, EL BAGRE, 13, 20141, 137, 119, 3.62, 3.46

MASC, CAREPA, 356, DERECHO - CAREPA, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 20, 20162, 82, 82, 4.06, 4

MASC, APARTADO, 342, SOCIOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 22, 20161, 110, 110, 3.8, 3.97

MASC, CAUCASIA, 716, ING.AGROPECUARIA-CAUCASIA, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 12, 20161, 65, 53, 3.32, 3.25

FEME, YARUMAL, 327, TRABAJO SOCIAL - YARUMAL, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 18, 20171, 50, 50, 3.83, 3.51

MASC, SEGOVIA, 997, TEC SANEA/AMBIEN-SEGOVIA, 70, FAC DE SALUD PÚBLICA, 46, COLOMBIA, 5, ANTIOQUIA, 604, REMEDIOS, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 18, 20171, 50, 50, 3.86, 3.81

FEME, CARMENVI, 311, PSICOLOG-CARMEN DE VIBORA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 24, 20181, 24, 24, 3.87, 3.87

MASC, CARMENVI, 108, CONTADURÍA - C. VIBORAL, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 607, RETIRO, 17, 20141, 144, 127, 3.37, 3.35

MASC, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 20, 20172, 40, 40, 3.59, 3.75

FEME, APARTADO, 119, ADMINIST DE EMPRESA-APART, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 18, 20181, 17, 17, 3.62, 3.62

FEME, APARTADO, 544, INGENIERÍA SANITARIA-APAR, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 20, 20171, 34, 26, 2.6, 3.18

FEME, CAUCASIA, 762, TEC REG FARMACIA-CAUCASIA, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 17, 20171, 49, 49, 3.94, 3.71

MASC, CARMENVI, 1478, LIC LENG EXTRANJ-CARMEN V, 13, ESCUELA DE IDIOMAS, 46, COLOMBIA, 5, ANTIOQUIA, 360, ITAGUI, 46, COLOMBIA, 5, ANTIOQUIA, 148, CARMEN DE VIBOR, 16, 20181, 16, 16, 4.04, 4.04

FEME, CARMENVI, 901, NUTRIC Y DIETÉTICA -CARM, 80, ESC NUTRICIÓN Y DIETÉTICA, 46, COLOMBIA, 5, ANTIOQUIA, 376, LA CEJA, 46, COLOMBIA, 5, ANTIOQUIA, 400, LA UNION, 16, 20181, 16, 16, 4.43, 4.43

MASC, CARMENVI, 311, PSICOLOG-CARMEN DE VIBORA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 440, MARINILLA, 20, 20181, 24, 16, 3.32, 3.32

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 12, 20161, 46, 34, 3.46, 3.29

MASC, CAUCASIA, 762, TEC REG FARMACIA-CAUCASIA, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 5, ANTIOQUIA, 495, NECHI, 46, COLOMBIA, 5, ANTIOQUIA, 495, NECHI, 10, 20151, 68, 63, 4.2, 3.68

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 234, DABEIBA, 46, COLOMBIA, 5, ANTIOQUIA, 234, DABEIBA, 10, 20181, 10, 14, 3.75, 3.75

MASC, STAFEANT, 713, ING AGROPECUARIA-STA FE A, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 652, SAN FRANCISCO, 46, COLOMBIA, 5, ANTIOQUIA, 761, SOPETRAN, 18, 20181, 17, 17, 4.08, 4.08

MASC, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 12, 20172, 41, 32, 2.36, 2.79

MASC, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 17, CALDAS, 380, LA DORADA, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 16, 20171, 44, 36, 3.14, 3.35

FEME, CAUCASIA, 1644, LIC EN EDUC ESPECIAL-CAUC, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 23, CORDOBA, 79, BUENAVISTA, 46, COLOMBIA, 23, CORDOBA, 79, BUENAVISTA, 16, 20181, 18, 18, 3.53, 3.53

FEME, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 23, CORDOBA, 417, LORICA, 46, COLOMBIA, 23, CORDOBA, 417, LORICA, 15, 20172, 29, 29, 3.48, 3.61

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 63, QUINDIO, 1, ARMENIA, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 16, 20181, 17, 17, 3.97, 3.97

FEME, CARMENVI, 117, DLLO TERRITORIAL-CARMEN, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 81, ARAUCA, 736, SARAVENA, 46, COLOMBIA, 5, ANTIOQUIA, 148, CARMEN DE VIBOR, 15, 20181, 17, 17, 4.24, 4.24

FEME, APARTADO, 339, PSICOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 234, DABEIBA, 46, COLOMBIA, 5, ANTIOQUIA, 234, DABEIBA, 14, 20172, 68, 68, 3.9, 4.01

FEME, CARMENVI, 530, TEC AGROINDUSTRIAL-CARME, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 15, 20171, 39, 32, 3.51, 3.52

MASC, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 21, 20181, 10, 2, 2.66, 2.66

MASC, CAUCASIA, 319, TRABAJO SOCIAL - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 16, 20172, 34, 34, 4.31, 4.32

FEME, CAUCASIA, 762, TEC REG FARMACIA-CAUCASIA, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 17, 20171, 49, 49, 4.19, 3.94

FEME, CARMENVI, 528, INGE AGROINDUSTRIAL-CARME, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 148, CARMEN DE VIBOR, 15, 20181, 20, 14, 2.84, 2.91

FEME, TURBO, 950, ECOL ZONAS COSTERAS-TURBO, 17, CORPORACIÓN AMBIENTAL, 46, COLOMBIA, 23, CORDOBA, 300, COTORRA, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 13, 20171, 36, 25, 3.73, 3.29

FEME, CAUCASIA, 121, CONTADURÍA - CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 18, 20171, 50, 50, 3.55, 3.77

FEME, TURBO, 540, ING. OCEANOGRÁFICA-TURBO, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 9, 20172, 28, 22, 3.6, 3.51

FEME, CAUCASIA, 101, ADM DE EMPRESAS- CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 13, 20161, 54, 51, 3.8, 3.59

FEME, ANDES, 710, ING. AGROPECUARIA-ANDES, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 18, 20181, 17, 17, 3.45, 3.55

FEME, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 579, PUERTO BERRIO, 46, COLOMBIA, 5, ANTIOQUIA, 579, PUERTO BERRIO, 17, 20161, 77, 69, 4.34, 3.87

FEME, CARMENVI, 1671, LIC EDU:C NAT-CARMEN VIB, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 440, MARINILLA, 46, COLOMBIA, 5, ANTIOQUIA, 440, MARINILLA, 24, 20151, 139, 134, 4.11, 3.88

FEME, APARTADO, 338, COMU SOCIAL PER - APARTAD, 12, FAC DE COMUNICACIONES, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 23, 20181, 22, 22, 3.77, 3.77

MASC, CAUCASIA, 1688, LIC PED INFANTIL-CAUCASIA, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 21, 20172, 16, 16, 4.19, 4.19

MASC, YARUMAL, 115, ADMON DE EMPRESA-YARUMAL, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 15, 20151, 121, 117, 3.93, 3.67

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 101, BOLIVAR, 46, COLOMBIA, 5, ANTIOQUIA, 101, BOLIVAR, 16, 20181, 17, 17, 3.98, 3.98

FEME, YARUMAL, 332, PSICOLOGÍA - YARUMAL, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 12, 20142, 178, 178, 4.67, 4.13

FEME, CAREPA, 719, ING. AGROPECUARIA - CAREP, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 15, 20181, 14, 11, 3.18, 3.18

MASC, CAREPA, 719, ING. AGROPECUARIA - CAREP, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 18, 20181, 17, 17, 3.67, 3.67

MASC, TURBO, 105, ADMINIST DE EMPRESA-TURBO, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 9, 20141, 150, 147, 3.97, 3.74

MASC, CAUCASIA, 1688, LIC PED INFANTIL-CAUCASIA, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 19, 20181, 16, 16, 4.16, 4.16

FEME, CAUCASIA, 315, PSICOLOGÍA - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 24, 20162, 94, 94, 3.93, 3.77

MASC, CAUCASIA, 214, MATEMÁTICAS-CAUCASIA, 3, FAC CCIAS EXACTAS Y NAT, 46, COLOMBIA, 5, ANTIOQUIA, 790, TARAZA, 46, COLOMBIA, 5, ANTIOQUIA, 790, TARAZA, 18, 20132, 143, 131, 3.5, 3.7

FEME, CAUCASIA, 319, TRABAJO SOCIAL - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 23, CORDOBA, 555, PLANETA RICA, 46, COLOMBIA, 23, CORDOBA, 555, PLANETA RICA, 18, 20162, 72, 68, 4.1, 4.03

FEME, ANDES, 109, ADMINIST EMPRESA- ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 18, 20142, 132, 132, 4.18, 3.84

FEME, ANDES, 109, ADMINIST EMPRESA- ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 15, 20141, 139, 129, 3.97, 3.49

MASC, ANDES, 710, ING. AGROPECUARIA-ANDES, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 18, 20161, 90, 90, 3.92, 3.9

FEME, P-BERRIO, 118, ADM DE EMPRESAS- P BERRIO, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 579, PUERTO BERRIO, 15, 20151, 111, 108, 3.84, 3.67

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 670, SAN ROQUE, 46, COLOMBIA, 5, ANTIOQUIA, 890, YOLOMBO, 22, 20172, 34, 28, 2.38, 3.52

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 21, 20151, 24, 20, 3.35, 3.23

FEME, CAUCASIA, 319, TRABAJO SOCIAL - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 495, NECHI, 46, COLOMBIA, 5, ANTIOQUIA, 495, NECHI, 18, 20162, 68, 68, 3.94, 4.07

FEME, ANDES, 314, PSICOLOGÍA - ANDES, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 10, 20142, 170, 170, 4.1, 3.88

MASC, APARTADO, 342, SOCIOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 16, 20172, 40, 36, 3.32, 3.51

MASC, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 21, 20142, 138, 129, 3.95, 3.63

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 9, 20161, 60, 53, 2.65, 3.64

MASC, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 9, 20122, 168, 147, 3.86, 3.32

FEME, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 18, 20141, 146, 129, 3.86, 3.59

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 179, 179, 4.13, 4.09

MASC, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 308, GIRARDOTA, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 21, 20142, 145, 129, 3.46, 3.45

FEME, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 6, 20141, 156, 147, 4.09, 3.94

MASC, YARUMAL, 327, TRABAJO SOCIAL - YARUMAL, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 18, 20171, 50, 50, 3.86, 3.65

FEME, CAUCASIA, 1688, LIC PED INFANTIL-CAUCASIA, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 790, TARAZA, 19, 20142, 146, 143, 3.95, 4.17

FEME, CARMENVI, 705, MEDIC VETERINAR-CARMEN V., 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 22, 20172, 43, 43, 3.94, 4.06

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 2, ABEJORRAL, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 8, 20181, 8, 4, 2.7, 2.7

FEME, STAFEANT, 113, ADMON DE EMPRESA-S FE ANT, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 15, 20141, 120, 117, 3.56, 3.74

FEME, STAFEANT, 321, PSICOLOGÍA -STA FE ANTIOQ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 24, 20172, 44, 36, 3.02, 3.29

